#,Be star,Category,RA,DEC,V,Type,vsini,Plx,pmRA,pmDE,epsi,sepsi,Gmag,BPmag,RPmag,Tefftemp,Gflux,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,_4XMM,Flux1,e_Flux1,Flux2,e_Flux2,Flux3,e_Flux3,Flux4,e_Flux4,Flux5,e_Flux5,Flux8,e_Flux8,Flux9,e_Flux9,HR1,e_HR1,HR2,e_HR2,HR3,e_HR3,HR4,e_HR4,_2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,HRhm,HRhs,HRms,NHGal,_2SXPS,CR0,E_CR0,e_CR0,SwiftHR1,SwiftHR2,CR1,e_CR1,CR2,E_CR2,e_CR2,CR3,E_CR3,e_CR3,PcstS0,FPO0,FPU0,Gam1,E_Gam1,e_Gam1,ra,dec
1125,IRAS 07377-2523,Classical,07 39 48.50,-25 30 29.88,12.5,B8IVe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.95208333333333,-25.5083
1126,V468 Pup,Classical,07 39 57.99,-37 34 45.92,6.004,B6IVe,,1.911,-0.83,-4.51,0.284,111.0,5.972343,5.956481,5.946968,,1.1499146153941548e-11,6.156000137329102,0.027000000700354576,5.863999843597412,0.009999999776482582,5.236999988555908,0.014999999664723873,4.261000156402588,0.026000000536441803,5.933,0.019,5.934,0.046,5.934,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.991625,-37.57942222222222
1127,CD-23 6136,Classical,07 43 24.00,-24 01 48.00,11.53,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.85000000000001,-24.03
1128,HD 62367,Classical,07 43 32.13,-04 40 50.38,7.13,B9e,,2.2974,-8.22,-2.288,0.274,65.9,7.120721,7.066029,7.176327,,3.993138685205479e-12,7.245999813079834,0.01600000075995922,7.126999855041504,0.008999999612569809,6.5320000648498535,0.01600000075995922,5.660999774932861,0.04399999976158142,7.248,0.024,7.336,0.046,7.299,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.88387499999999,-4.680661111111111
1129,HD 62532,Classical,07 43 45.34,-17 56 46.33,8.39,B3Vnne,,0.4836,-2.744,2.438,0.147,21.4,8.311241,8.373288,8.100996,,1.3338481595589068e-12,5.98799991607666,0.028999999165534973,5.644000053405762,0.017999999225139618,4.791999816894531,0.01600000075995922,4.257999897003174,0.027000000700354576,7.737,0.026,7.455,0.055,6.892,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.93891666666666,-17.946202777777778
1130,HD 62533,Classical,07 43 47.06,-18 00 43.16,9.89,B3Vne,,2.5445,-2.397,-5.357,0.103,17.8,9.909044,9.998102,9.731567,,3.0618590459668057e-13,9.411999702453613,0.013000000268220901,9.420999526977539,0.00800000037997961,9.406000137329102,0.035999998450279236,8.52299976348877,0.3499999940395355,9.482,0.024,9.475,0.026,9.411,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.94608333333333,-18.01198888888889
1131,V387 Pup,Classical,07 43 47.91,-40 18 33.56,6.568,B2Vne,,2.4697,-5.996,1.777,0.365,148.0,6.577613,6.50114,6.663698,,6.585027513764805e-12,6.699999809265137,0.01899999938905239,6.2230000495910645,0.008999999612569809,5.515999794006348,0.014999999664723873,4.863999843597412,0.027000000700354576,6.892,0.018,6.973,0.059,6.878,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.949625,-40.30932222222222
1132,HD 62894,Classical,07 44 15.56,-43 01 04.19,9.6,B8e,,1.0294,-3.032,4.123,1.743,3650.0,9.630934,9.375898,9.333035,,3.955753252900002e-13,9.098999977111816,0.013000000268220901,9.032999992370605,0.008999999612569809,9.28499984741211,0.03400000184774399,9.243000030517578,0.5149999856948853,9.295,0.024,9.336,0.029,9.33,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.06483333333333,-43.017830555555555
1133,HD 62654,Classical,07 44 21.00,-21 45 03.38,9.91,B8e,,0.3001,-1.82,2.617,0.107,14.1,9.801083,9.928983,9.525273,,3.3819687777468086e-13,8.621000289916992,0.014000000432133675,8.324000358581543,0.008999999612569809,7.48199987411499,0.017999999225139618,6.560999870300293,0.07900000363588333,9.268,0.023,9.135,0.024,8.925,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0875,-21.75093888888889
1134,HD 62780,Classical,07 44 35.28,-26 56 42.09,9.2,B2Ve,,0.3184,-2.365,3.072,0.134,31.3,9.018811,9.126406,8.751231,,6.951497867715368e-13,7.747000217437744,0.014000000432133675,7.390999794006348,0.008999999612569809,6.640999794006348,0.01600000075995922,5.894000053405762,0.04800000041723251,8.554,0.021,8.385,0.033,8.13,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.147,-26.945025
1135,HD 62729,Classical,07 44 52.76,-16 07 20.04,8.3,B3e,190.0,1.012,-4.708,2.538,0.217,44.8,8.259226,8.262389,8.170403,,1.3993050255407501e-12,7.668000221252441,0.01600000075995922,7.53000020980835,0.008999999612569809,7.283999919891357,0.017000000923871994,7.039999961853027,0.10499999672174454,8.047,0.032,7.914,0.024,7.851,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.21983333333334,-16.122233333333334
1136,CD-23 6121,Classical,07 45 08.40,-24 07 54.12,10.38,Be,,0.2253,-2.139,2.651,0.198,72.3,10.270456,10.441588,9.917237,,2.1949285821718937e-13,8.699000358581543,0.013000000268220901,8.354999542236328,0.00800000037997961,7.480999946594238,0.017999999225139618,6.494999885559082,0.06599999964237213,9.546,0.021,9.366,0.022,9.104,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.285,-24.1317
1137,HD 62959,Classical,07 45 11.44,-30 43 19.50,9.36,B1.5Vne,,0.6434,-4.101,3.063,0.147,33.7,9.299625,9.325479,9.196362,,5.367261978110142e-13,8.979000091552734,0.014000000432133675,8.901000022888184,0.008999999612569809,7.831999778747559,0.017999999225139618,6.427999973297119,0.04899999871850014,8.987,0.026,8.938,0.022,8.809,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.29766666666666,-30.722083333333334
1138,CD-29 4930,Classical,07 45 16.80,-29 52 12.00,10.55,B5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.32000000000001,-29.87
1139,CD-31 5034,Classical,07 45 54.91,-32 05 43.08,11.64,B3IIIne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.47879166666667,-32.0953
1140,HD 63150,Classical,07 45 55.14,-36 29 53.28,8.64,B0.5Vnne,260.0,0.7003,-5.566,5.119,0.129,16.4,8.578848,8.645666,8.371893,,1.0424700674532986e-12,7.317999839782715,0.009999999776482582,7.116000175476074,0.00800000037997961,6.255000114440918,0.01600000075995922,5.191999912261963,0.03999999910593033,8.135,0.024,8.038,0.029,7.763,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.47975000000001,-36.498133333333335
1141,CD-29 4913,Classical,07 45 58.99,-29 33 16.15,11.1,O9Vpe,,0.1765,-1.323,2.314,0.122,32.3,11.357865,11.554722,11.000835,,8.062259893609676e-14,9.967000007629395,0.013000000268220901,9.736000061035156,0.008999999612569809,8.3100004196167,0.019999999552965164,7.626999855041504,0.12099999934434891,9.744,0.023,9.573,0.023,9.254,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.49579166666666,-29.55448611111111
1142,HD 63453,Classical,07 46 00.01,-56 11 36.63,9.16,B9Vne,,1.7079,-4.754,8.689,0.154,31.8,9.132082,9.150021,9.057086,,6.262820924096283e-13,8.840999603271484,0.010999999940395355,8.755999565124512,0.00800000037997961,8.223999977111816,0.019999999552965164,7.335999965667725,0.07999999821186066,8.964,0.024,8.942,0.042,8.902,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.50004166666666,-56.193508333333334
1143,V392 Pup,Classical,07 46 10.54,-37 56 01.21,5.87,B7Ve,,5.0296,-17.898,16.9,0.837,884.0,5.846953,5.786695,5.922387,,1.2906889557861864e-11,6.139999866485596,0.020999999716877937,6.085999965667725,0.008999999612569809,6.196000099182129,0.014999999664723873,6.105999946594238,0.05000000074505806,6.03,0.019,6.1,0.04,6.107,0.018,J074610.5-375601,7.34416e-15,5.85832e-16,2.69591e-14,9.32329e-16,5.39037e-15,5.15793e-16,6.98794e-17,3.37908e-16,2.79141e-16,1.88401e-15,4.32629e-14,2.4476e-15,4.66139e-14,1.61197e-15,0.643803,0.025208,-0.66979,0.0268003,-0.994461,0.0411002,0.978244,0.400532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.54391666666666,-37.93366944444445
1144,CD-26 4955,Classical,07 46 36.20,-26 41 40.02,10.5,Oe,,0.3342,-2.287,2.422,0.141,35.4,10.257077,10.459725,9.866026,,2.2221429515644597e-13,8.427000045776367,0.013000000268220901,8.053000450134277,0.008999999612569809,7.067999839782715,0.017000000923871994,6.251999855041504,0.06499999761581421,9.466,0.023,9.272,0.024,8.917,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.65083333333334,-26.69445
1145,FF Cam,Classical,07 46 52.85,81 40 56.79,7.9,B9e,,3.1072,-4.73,-13.815,0.177,20.3,7.85529,7.923874,7.636114,,2.029956791578027e-12,7.020999908447266,0.01899999938905239,6.605999946594238,0.008999999612569809,6.644000053405762,0.014999999664723873,6.401000022888184,0.05000000074505806,7.095,0.024,6.756,0.016,6.597,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.72020833333333,81.68244166666666
1146,CD-30 5079,Classical,07 46 53.59,-30 33 12.96,11.75,B2Ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.72329166666667,-30.5536
1147,BD-20 2183,Classical,07 46 59.13,-21 09 41.53,9.98,Be,,0.3063,-1.424,1.749,0.102,14.1,9.83675,10.02323,9.46419,,3.272674359310862e-13,8.170999526977539,0.014999999664723873,7.817999839782715,0.008999999612569809,6.998000144958496,0.01600000075995922,6.2210001945495605,0.050999999046325684,9.172,0.029,8.965,0.026,8.612,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.746375,-21.16153611111111
1148,HD 63359,Classical,07 47 31.99,-26 40 54.88,9.16,B0Ve,,0.2881,-2.225,3.514,0.122,25.6,8.956152,9.050013,8.712095,,7.364478419685391e-13,7.802000045776367,0.013000000268220901,7.4670000076293945,0.00800000037997961,6.734000205993652,0.014999999664723873,5.951000213623047,0.03799999877810478,8.469,0.023,8.313,0.034,8.103,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88329166666666,-26.681911111111113
1149,HD 63423,Classical,07 47 35.40,-30 32 55.06,7.87,B1IIe,,0.6579,-4.555,4.05,0.27,57.6,7.779374,7.919796,7.48375,,2.1769737577418203e-12,7.165999889373779,0.01600000075995922,7.111000061035156,0.00800000037997961,7.011000156402588,0.017000000923871994,6.610000133514404,0.07000000029802322,7.257,0.027,7.245,0.061,7.157,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.89750000000001,-30.548627777777778
1150,omi Pup,Classical,07 48 05.17,-25 56 13.81,4.5,B1IVnne,435.0,3.011,-10.257,4.71,1.375,4230.0,4.4038,4.375084,4.341784,,4.876214413767741e-11,3.895183787253989,0.00015864755522487998,3.0865537461099315,0.00040031112486768914,3.062000036239624,0.012000000104308128,2.6459999084472656,0.017999999225139618,4.568,0.242,4.435,0.076,4.165,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.02154166666666,-25.937169444444443
1151,CD-31 5144,Classical,07 49 07.20,-31 19 12.00,10.85,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.28,-31.32
1152,HD 63988,Classical,07 49 52.22,-40 54 52.35,7.082,B8Ve,,1.7339,-2.201,6.911,0.264,69.2,7.057177,7.027946,7.062934,,4.23381613706968e-12,7.113999843597412,0.014000000432133675,7.0879998207092285,0.00800000037997961,6.935999870300293,0.01600000075995922,6.47599983215332,0.06400000303983688,7.035,0.034,7.129,0.029,7.086,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46758333333334,-40.914541666666665
1153,ALS 814,Classical,07 50 10.80,-28 31 48.00,11.62,B1Ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.545,-28.53
1154,HD 64831,Classical,07 52 22.27,-59 29 35.20,7.83,B8Vne,,2.4474,-4.463,10.941,0.181,20.5,7.814232,7.865028,7.663214,,2.1081911889030704e-12,7.440999984741211,0.013000000268220901,7.4029998779296875,0.00800000037997961,7.140999794006348,0.01600000075995922,6.4029998779296875,0.04800000041723251,7.505,0.026,7.484,0.061,7.449,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.09279166666667,-59.49311111111111
1155,HD 64109,Classical,07 52 22.63,03 50 35.33,7.99,B8e,260.0,2.2149,-6.683,-3.425,0.319,63.1,7.970077,7.913752,8.018929,,1.8262994733802145e-12,7.88100004196167,0.014000000432133675,7.59499979019165,0.008999999612569809,6.63100004196167,0.01600000075995922,5.7820000648498535,0.05400000140070915,8.224,0.046,8.205,0.047,8.114,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.09429166666666,3.843147222222222
1156,V403 Pup,Classical,07 52 30.07,-21 59 59.10,9.1,B2.5Vnne,,0.7816,-2.735,2.452,0.228,62.3,9.018558,8.980844,9.010317,,6.953117905694815e-13,8.609999656677246,0.012000000104308128,8.34000015258789,0.00800000037997961,7.459000110626221,0.014000000432133675,6.190000057220459,0.05400000140070915,8.951,0.023,8.931,0.024,8.782,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.12529166666667,-21.99975
1157,Cl* Haffner 18 LSS 12,Classical,07 52 42.79,-26 24 05.04,11.92,B1Ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.17829166666667,-26.4014
1158,HD 64716,Classical,07 53 11.88,-45 13 07.47,8.44,B6Ve,,1.8301,-6.36,7.532,0.336,102.0,8.426588,8.379054,8.476786,,1.1994098024424496e-12,8.529999732971191,0.013000000268220901,8.461000442504883,0.00800000037997961,7.872000217437744,0.017999999225139618,7.189000129699707,0.10400000214576721,8.511,0.021,8.585,0.034,8.554,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.2995,-45.218741666666666
1159,HD 64639,Classical,07 53 51.91,-24 48 17.26,9.75,B9nne,,0.3348,-3.225,2.779,0.139,37.9,9.751015,9.848995,9.522503,,3.5415778589848545e-13,8.638999938964844,0.012000000104308128,8.380000114440918,0.00800000037997961,7.453000068664551,0.017999999225139618,6.478000164031982,0.052000001072883606,9.299,0.024,9.121,0.022,8.873,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.46629166666666,-24.804794444444443
1160,V496 Pup,Classical,07 55 17.21,-32 27 24.84,11.86,Be,,0.2736,-1.808,3.506,0.114,25.2,11.141533,11.663451,10.436209,,9.83987528185802e-14,8.440999984741211,0.012000000104308128,8.08899974822998,0.00800000037997961,7.199999809265137,0.017000000923871994,6.2769999504089355,0.05000000074505806,9.6,0.024,9.255,0.024,8.871,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.82170833333333,-32.4569
1161,CD-29 5159,Classical,07 55 42.49,-29 33 53.58,10.71,B0Ve,,0.2854,-2.654,2.892,0.107,20.4,9.938587,10.271199,9.411093,,2.9796688026563494e-13,8.12600040435791,0.014000000432133675,7.833000183105469,0.008999999612569809,8.053000450134277,0.019999999552965164,7.261000156402588,0.125,9.694,0.022,9.516,0.024,9.309,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48196.0,0.077,0.00153,-0.00153,0.773,0.315,0.00303,-0.000314,0.0254,0.00089,-0.00089,0.0486,0.00121,-0.00121,0.0,5.135e-12,7.23e-12,1.224,0.16334,-0.10276,118.92704166666667,-29.564883333333334
1162,CD-27 4743,Classical,07 55 49.90,-28 09 11.88,10.63,Be,,0.2721,-2.268,3.243,0.098,16.4,10.436409,10.591362,10.112368,,1.8838190913175558e-13,8.906999588012695,0.014000000432133675,8.581000328063965,0.008999999612569809,7.64300012588501,0.017999999225139618,6.644999980926514,0.09200000017881393,9.745,0.023,9.541,0.022,9.272,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.95791666666666,-28.1533
1163,HD 65663,Classical,07 56 15.77,-61 05 57.95,6.741,B8Ve,,2.9649,-5.403,16.08,5.493,28000.0,6.712974,6.71035,6.621037,,5.813172278983585e-12,6.86299991607666,0.014999999664723873,6.4120001792907715,0.00800000037997961,6.065999984741211,0.01600000075995922,5.302999973297119,0.029999999329447746,6.542,0.018,6.571,0.04,6.534,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.06570833333333,-61.09943055555556
1164,BT CMi,Classical,07 57 03.99,02 57 03.04,7.77,B2Vne,,1.1361,-1.511,-0.823,0.445,174.0,7.790813,7.691802,7.92435,,2.1541581972328074e-12,7.934999942779541,0.014999999664723873,7.6579999923706055,0.008999999612569809,6.560999870300293,0.01600000075995922,5.739999771118164,0.04399999976158142,8.02,0.034,7.917,0.061,7.806,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.26662499999999,2.9508444444444444
1165,CD-28 5151,Classical,07 57 20.79,-28 37 58.28,11.4,B2Ve,,,,,0.824,374.0,12.653121,,,,2.4454252597148843e-14,9.468999862670898,0.013000000268220901,9.156999588012695,0.008999999612569809,8.140999794006348,0.01899999938905239,7.456999778747559,0.13300000131130219,10.302,0.024,10.109,0.022,9.852,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.336625,-28.632855555555555
1166,CD-28 5154,Classical,07 57 24.91,-28 42 06.84,10.98,B1Vnpe,,0.3498,-2.413,2.833,0.426,303.0,12.126002,12.164031,11.661747,,3.97376329446965e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.35379166666667,-28.7019
1167,V373 Car,Classical,07 57 45.92,-60 49 34.39,8.98,Be,,0.9666,-3.657,9.501,0.141,24.1,8.954551,8.985515,8.848953,,7.375345909583831e-13,8.470999717712402,0.012000000104308128,8.329000473022461,0.00800000037997961,7.644000053405762,0.017000000923871994,6.718999862670898,0.05700000002980232,8.81,0.027,8.72,0.04,8.587,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.44133333333333,-60.82621944444445
1168,V374 Car,Classical,07 58 50.55,-60 49 28.06,5.81,B2IVnpe,200.0,2.4707,-4.661,11.226,0.5,303.0,5.805288,5.74743,5.84821,,1.3411816224796977e-11,6.800000190734863,0.026000000536441803,5.890999794006348,0.010999999940395355,4.7820000648498535,0.014999999664723873,3.8480000495910645,0.019999999552965164,5.558,0.023,5.495,0.023,5.359,0.018,J075850.5-604928,7.28442e-15,3.81616e-16,2.52138e-14,6.15721e-16,3.77507e-14,7.57824e-16,4.47815e-14,1.39287e-15,7.11742e-14,4.62694e-15,1.88804e-13,4.97905e-15,1.11792e-13,1.55406e-15,0.620428,0.0170099,0.191988,0.0146546,-0.374043,0.0153079,-0.415911,0.0277259,J075850.5-604927,,,,,,1.676133114263e-13,,,,13.63,,,,,,,,,,,,,,,,,,,,,119.710625,-60.82446111111111
1169,CD-32 4657,Classical,07 58 54.96,-32 33 27.69,9.53,Be,,0.8227,-3.294,2.957,0.132,30.4,9.414795,9.474967,9.251668,,4.827083305210602e-13,8.755000114440918,0.012000000104308128,8.593999862670898,0.008999999612569809,7.531000137329102,0.019999999552965164,6.791999816894531,0.07599999755620956,9.213,0.032,9.203,0.023,9.172,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.729,-32.55769166666666
1170,HD 65930,Classical,07 59 00.73,-48 22 34.72,6.842,B2IIIe,,1.9337,-3.924,6.18,0.42,181.0,6.818269,6.747746,6.899077,,5.275883461431883e-12,7.159999847412109,0.013000000268220901,7.1479997634887695,0.00800000037997961,7.1539998054504395,0.017999999225139618,6.927999973297119,0.06800000369548798,7.004,0.024,7.068,0.034,7.087,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.75304166666668,-48.376311111111114
1171,V408 Pup,Classical,07 59 05.20,-25 16 36.98,9.28,B2.5IIIe,,0.3662,-3.578,2.846,0.23,112.0,9.290616,9.293559,9.221223,,5.411982628054662e-13,8.812000274658203,0.014000000432133675,8.633999824523926,0.008999999612569809,7.1529998779296875,0.017000000923871994,6.506999969482422,0.07500000298023224,9.162,0.023,9.156,0.023,9.003,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.77166666666666,-25.27693888888889
1172,CD-28 5235,Classical,07 59 22.16,-28 54 23.82,10.07,B1Ve,,0.3671,-3.21,3.055,0.121,24.0,10.366805,10.430281,10.213631,,2.008541428018807e-13,9.656999588012695,0.013000000268220901,9.645000457763672,0.010999999940395355,7.730000019073486,0.01899999938905239,6.9039998054504395,0.07800000160932541,9.483,0.024,9.323,0.025,9.117,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.84233333333334,-28.906616666666668
1173,V695 Mon,Classical,08 00 44.13,-02 52 54.91,6.51,B2.5Ve,140.0,1.4536,-6.787,1.483,0.319,123.0,6.458889,6.429625,6.426115,,7.345936905987886e-12,6.138999938964844,0.028999999165534973,5.604000091552734,0.014000000432133675,4.795000076293945,0.017000000923871994,3.8989999294281006,0.02500000037252903,6.479,0.026,6.428,0.034,6.252,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.183875,-2.8819194444444443
1174,5 Cnc,Classical,08 01 30.29,16 27 19.12,5.983,B9.5Vne,,6.5859,3.99,-5.338,0.298,116.0,5.984581,5.968706,5.973477,,1.1370259953231733e-11,5.9670000076293945,0.027000000700354576,5.874000072479248,0.010999999940395355,5.96999979019165,0.014999999664723873,5.38700008392334,0.03700000047683716,5.901,0.021,5.955,0.021,5.938,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.37620833333334,16.45531111111111
1175,CD-29 5468,Classical,08 02 24.00,-29 37 12.00,,B5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,-29.62
1176,CD-31 5475,Classical,08 04 11.22,-31 24 21.74,9.73,B3Vpe,,0.6635,-3.567,2.717,0.105,17.8,9.545281,9.77742,9.113008,,4.2804595157628163e-13,7.6579999923706055,0.014000000432133675,7.448999881744385,0.008999999612569809,7.122000217437744,0.017000000923871994,6.0289998054504395,0.04600000008940697,8.422,0.043,8.099,0.042,7.795,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.04675,-31.40603888888889
1177,CD-30 5559,Classical,08 04 28.58,-30 58 21.25,10.44,Be,,0.2549,-2.539,2.759,0.114,23.3,10.299282,10.457011,9.974893,,2.1374206156151165e-13,8.805999755859375,0.013000000268220901,8.48900032043457,0.00800000037997961,7.576000213623047,0.01899999938905239,6.839000225067139,0.07699999958276749,9.599,0.022,9.4,0.022,9.116,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.11908333333334,-30.972569444444446
1178,PHA 11,Classical,08 07 50.90,-36 03 55.08,14.61,B5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.96208333333334,-36.0653
1179,[O92] 349,Classical,08 08 02.81,-31 35 45.96,12.83,B1IIIe,,0.1145,-1.553,2.322,0.035,1.79,12.65951,13.008883,12.123466,,2.4310774440417814e-14,11.215999603271484,0.013000000268220901,11.208999633789062,0.008999999612569809,11.406999588012695,0.13500000536441803,8.659000396728516,,11.479,0.025,11.391,0.022,11.253,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.01170833333333,-31.5961
1180,WRAY 15-162,Classical,08 08 03.91,-32 13 28.92,12.45,Bpe,,0.304,-2.301,3.069,0.045,3.47,11.888457,12.563371,11.070025,,4.945611457882444e-14,8.633000373840332,0.012000000104308128,8.267999649047852,0.00800000037997961,7.4670000076293945,0.017000000923871994,6.755000114440918,0.07699999958276749,9.983,0.025,9.541,0.019,9.145,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.01629166666667,-32.2247
1181,V420 Pup,Classical,08 08 19.36,-23 37 04.04,6.53,B3IVe,90.0,1.9728,-8.565,3.323,0.28,117.0,6.496015,6.46107,6.484626,,7.098993751070947e-12,6.63100004196167,0.024000000208616257,6.269000053405762,0.014000000432133675,6.756999969482422,0.01600000075995922,6.320000171661377,0.06400000303983688,6.562,0.024,6.575,0.046,6.465,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.08066666666666,-23.61778888888889
