angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest
0.311274,188,Cl* NGC 330 ELS 049651,Classical,00 56 19.49,-72 21 17.05,17.86,B5Ve,291,0,4689012751370470000,14.08119417777,-72.35482246963,2673.25940552375
0.053213,189,IPHAS J005619.50+625824.0,Classical,00 56 19.50,62 58 23.99,,B5V,,0,523702546577201000,14.08128213828,62.97333283931,3944.60316909191
0.154896,190,Cl* NGC 330 KWBBE 222,Classical,00 56 19.85,-72 28 01.57,15.96,B2IIIe,261,0,4688993475604500000,14.08276033867,-72.46714285088,6075.94680320218
0.178734,191,Cl* NGC 330 KWBBE 442,Classical,00 56 20.25,-72 27 28.70,16.03,B3IIIe,310,0,4688993677501580000,14.08445390783,-72.45801580321,3593.76448768419
0.135344,192,Cl* NGC 330 KWBBE 441,Classical,00 56 20.41,-72 28 06.40,16.1,B2IVe,389,0,4688993475604470000,14.08509942436,-72.46847777184,6502.67724351189
0.800466,193,Cl* NGC 330 KWBBE 219,Classical,00 56 20.81,-72 28 03.00,15.36,Be,,0,4688993475604520000,14.08620972996,-72.46733605127,7136.93059074329
0.144273,194,Cl* NGC 330 KWBBE 882,Classical,00 56 21.39,-72 27 27.89,17.08,B1Ve,384,0,4688993677522040000,14.08923526617,-72.45776961613,4143.72764094125
0.884957,194,Cl* NGC 330 KWBBE 882,Classical,00 56 21.39,-72 27 27.89,17.08,B1Ve,384,0,4688993681762950000,14.08851817045,-72.45791146157,2956.45819893106
0.229081,195,Cl* NGC 330 KWBBE 874,Classical,00 56 22.59,-72 25 47.20,16.76,B2IVe,348,0,4688994506396550000,14.09421561665,-72.42983523175,6032.31386527023
0.223071,196,Cl* NGC 330 KWBBE 215,Classical,00 56 23.01,-72 27 53.90,15.24,B2IIIe,96,0,4688993471342800000,14.09598702827,-72.46502418660,7963.98910758354
0.23926,197,Cl* NGC 330 KWBBE 857,Classical,00 56 24.62,-72 26 24.70,16.98,B2IVe,476,0,4688993750482310000,14.10265189075,-72.44025760514,5312.82057508374
0.161717,198,Cl* NGC 330 ELS 023931,Classical,00 56 24.64,-72 17 20.79,17.36,B2IVe,349,0,4689013984022910000,14.10264932415,-72.28915294380,3526.39030282772
0.198544,199,Cl* NGC 330 KWBBE 213,Classical,00 56 25.45,-72 27 07.00,15.49,B2IIIe,73,0,4688993681762850000,14.10609980582,-72.45199673551,8026.80961180871
0.088634,201,Cl* NGC 330 ROB A1,Classical,00 56 25.88,-72 27 53.50,14.71,B0.5Ve,,0,4688993471342800000,14.10791462273,-72.46485859696,8123.80336342855
0.230963,202,Cl* NGC 330 ELS 85,Classical,00 56 26.60,-72 26 22.99,16.22,B3IIIe,227,0,4688999626000350000,14.11091494812,-72.43977868723,6633.96167374660
0.167833,203,Cl* NGC 330 KWBBE 211,Classical,00 56 26.60,-72 28 09.40,15.84,B2IIIe,286,0,4688993471343180000,14.11089903186,-72.46931998942,5933.33132181039
0.252694,204,Cl* NGC 330 HSG F1,Classical,00 56 28.17,-72 30 36.80,16.94,B1Ve,475,0,4688990383169310000,14.11744993273,-72.51028870451,5074.68175238627
0.171231,205,Cl* NGC 330 ELS 016544,Classical,00 56 29.10,-72 25 21.50,16.84,B2IVe,344,0,4689000381914540000,14.12131341285,-72.42268242752,4558.08421113273
0.183006,206,Cl* NGC 330 ELS 061950,Classical,00 56 29.96,-72 14 41.70,17.67,B5IIIe,302,0,4689017080697090000,14.12480309175,-72.24496665823,4116.97619793309
0.260328,207,Cl* NGC 330 ELS 075061,Classical,00 56 30.58,-72 16 16.20,17.58,B3IVe,122,0,4689014057093720000,14.12746552939,-72.27123743260,4679.38748181462
0.292047,208,Cl* NGC 330 KWBBE 206,Classical,00 56 31.14,-72 27 57.80,15.6,B3IIIe,284,0,4688999351065970000,14.12984726195,-72.46613120296,8991.24764718781
0.181593,210,Cl* NGC 330 KWBBE 203,Classical,00 56 32.26,-72 27 50.17,15.41,B1IIIe,115,0,4688999351122510000,14.13450753201,-72.46397847721,6684.33641898442
0.1726,212,Cl* NGC 330 KWBBE 419,Classical,00 56 33.11,-72 27 04.99,16.12,B3IIIe,105,0,4688999557280900000,14.13802647559,-72.45142943020,5268.43055511152
0.236955,213,Cl* NGC 330 KWBBE 818,Classical,00 56 33.33,-72 24 19.80,17.16,B2IVe,202,0,4689000484993690000,14.13895141135,-72.40556163501,5148.10678769941
0.181368,214,Cl* NGC 330 G 115,Classical,00 56 33.90,-72 28 43.92,18.15,B5IVe,268,0,4688996323122770000,14.14132239730,-72.47891208804,4270.95151248064
0.46609,215,Cl* NGC 330 ELS 004026,Classical,00 56 38.66,-72 20 52.80,17.53,B2Ve,498,0,4689012682704310000,14.16116072573,-72.34812732471,4710.67531476334
0.530622,216,Cl* NGC 330 ELS 004509,Classical,00 56 38.77,-72 18 12.67,16.52,B2IVe,101,0,4689013713496400000,14.16150615659,-72.30366644357,5310.86611160863
0.289764,218,Cl* NGC 330 KWBBE 111,Classical,00 56 44.31,-72 29 06.29,14.56,B0IIIe,393,0,4688996258746090000,14.18477133834,-72.48514792773,7598.33396895497
0.247582,219,Cl* NGC 330 ELS 003537,Classical,00 56 50.48,-72 23 40.50,16.27,B2IVe,197,0,4689000519296650000,14.21043924931,-72.39464418920,6942.26884401746
0.23842,220,Cl* NGC 330 ELS 078440,Classical,00 56 50.56,-72 15 07.30,15.63,B2IIe,348,0,4689014469410520000,14.21082029716,-72.25207460684,6112.38196691478
0.525367,221,AzV 179,Classical,00 56 51.61,-71 56 16.51,14.76,Be,,0,4689073220204200000,14.21503678899,-71.93806537194,9686.55046572176
0.397319,222,Cl* NGC 330 ELS 067333,Classical,00 56 51.70,-72 19 45.20,16.21,B2IVe,271,0,4689012717064020000,14.21555381757,-72.32932443554,7767.56213080095
0.202941,223,Cl* NGC 330 KWBBE 754,Classical,00 56 54.01,-72 28 50.18,17.05,B1IVe,360,0,4688996293105820000,14.22506546907,-72.48066147074,4944.17586113953
0.217311,224,Cl* NGC 330 ELS 012717,Classical,00 57 05.45,-72 29 16.20,16.48,B2IVe,360,0,4688996190026610000,14.27273691694,-72.48789308168,5687.15263561307
0.218418,225,Cl* NGC 330 ELS 003919,Classical,00 57 06.49,-72 21 30.04,16.95,B1Ve,314,0,4689001206548000000,14.27707489763,-72.35840427434,5243.27961415611
0.294976,226,Cl* NGC 330 ELS 009378,Classical,00 57 08.10,-72 32 40.68,16.51,B3IIIe,349,0,4688994914412030000,14.28372030345,-72.54471478534,7610.76493762577
0.170367,227,Cl* NGC 330 ELS 078928,Classical,00 57 09.69,-72 26 57.50,17.48,B2IVe,139,0,4688996494960060000,14.29036092935,-72.44935268902,3775.89247300933
0.250422,228,RX J0057.4-7325,Classical,00 57 27.00,-73 25 19.55,15.67,Be,,0,4685702877789510000,14.36273401587,-73.42207771096,4952.26099535023
0.368095,229,Cl* NGC 330 ELS 082202,Classical,00 57 30.31,-72 15 58.40,15.76,B5IIIe,265,0,4689013541697570000,14.37642809809,-72.26631564523,4602.87614347737
0.190714,230,Cl* NGC 330 ELS 048047,Classical,00 57 30.58,-72 23 33.23,15.9,B2IVe,224,0,4689000141396210000,14.37732445888,-72.39260892754,7846.39885513204
0.226899,232,AzV 191,Classical,00 57 37.27,-72 13 09.19,13.69,Be,,0,4689016049958320000,14.40510148643,-72.21924393118,8391.68788755599
0.344938,233,IPHAS J005743.72+640235.6,Classical,00 57 43.72,64 02 35.59,,B5,,0,524136922386904000,14.43229316921,64.04314124634,2711.05849018294
0.098101,237,IPHAS J005809.86+624412.9,Classical,00 58 09.86,62 44 12.91,,,,0,523684301556401000,14.54105054723,62.73689670635,4474.81477865430
0.176746,239,Cl* NGC 346 KWBBE 377,Classical,00 58 47.50,-72 12 36.61,15.47,Be,,0,4689015324143060000,14.69781312412,-72.21020698973,7126.18388480307
0.035004,240,IPHAS J005859.24+632603.0,Classical,00 58 59.24,63 26 03.01,,B3,,0,523731752355671000,14.74685261624,63.43417393607,2556.80571949681
0.507986,241,[M2002] SMC 45438,Classical,00 59 08.32,-72 29 05.10,15,B1Ve,,0,4685994454583290000,14.78422616234,-72.48479832660,7366.36804845444
0.231925,242,2dFS 1373,Classical,00 59 14.35,-72 22 45.19,15.1,B8Ve,,0,4688997976732560000,14.80984010164,-72.37928217749,3599.54264551350
0.493313,243,AzV 228,Classical,00 59 22.15,-72 45 12.71,14.86,Be,,0,4685975625443430000,14.84236152557,-72.75366601251,7905.21645332666
0.41077,244,IPHAS J005926.64+651157.0,Classical,00 59 26.64,65 11 57.01,,B8,,0,524316452018812000,14.86106377171,65.19905852150,2972.64563195054
0.259404,246,Cl* NGC 346 KWBBE 259,Classical,00 59 42.79,-72 14 21.84,15.34,Be,,0,4690503757867720000,14.92807779454,-72.23943059343,8146.20042330342
0.283599,249,AzV 256,Classical,01 00 41.95,-72 30 28.69,14.62,Be,,0,4687491881971740000,15.17474288063,-72.50804684515,9951.25814823888
0.30461,250,2dFS 1498,Classical,01 00 42.61,-72 24 56.99,15.3,Be,,0,4687495562785020000,15.17756936681,-72.41591475475,7659.63069190261
0.316437,251,IPHAS J010045.61+631740.4,Classical,01 00 45.61,63 17 40.42,,B4V,,0,522978346371263000,15.18995013022,63.29448343202,6716.95475256444
0.189658,252,IPHAS J010051.26+641327.3,Classical,01 00 51.26,64 13 27.30,,,,0,524154308415544000,15.21349092319,64.22421593139,3032.88664432265
0.311779,253,IPHAS J010054.58+643729.6,Classical,01 00 54.58,64 37 29.60,,,,0,524262919546013000,15.22731876305,64.62481312489,3078.45554885955
0.329656,256,IPHAS J010107.85+633227.0,Classical,01 01 07.85,63 32 26.99,,,,0,523357403003603000,15.28264533188,63.54074339309,3105.90128406405
0.122041,257,BD+63 124,Classical,01 01 12.06,63 57 14.29,10.92,B1Ve,,2,523393343290678000,15.30028390381,63.95399990109,2922.44558763732
0.660049,258,RX J0101.3-7211,Classical,01 01 20.81,-72 11 18.96,15.49,Be,,0,4690505613293360000,15.33610934306,-72.18860677104,7108.13754848165
0.041726,260,IPHAS J010138.04+641349.9,Classical,01 01 38.04,64 13 49.91,,,,0,524247182785971000,15.40847676233,64.23053623690,2982.81113853201
0.034313,262,AzV 293,Classical,01 02 07.00,-71 30 03.38,14.19,Be,,0,4690597834828460000,15.52919533148,-71.50094173985,7232.91599721933
0.498742,263,AzV 308,Classical,01 02 39.18,-72 50 56.51,14.1,Be,,0,4687421277026080000,15.66342818407,-72.84915874397,8929.90614631719
0.115261,267,V442 And,Classical,01 03 53.36,47 38 32.26,6.82,B2IVe,,13446,401347174641795000,15.97228974935,47.64228168609,1487.67534114325
0.110418,268,AzV 344,Classical,01 04 01.67,-71 56 35.48,14.72,Be,,0,4690515783776990000,16.00704366957,-71.94317336117,7944.04908373238
0.373995,270,[M2002] SMC 59034,Classical,01 04 21.60,-72 15 42.08,15.4,Be,,0,4687501472661220000,16.09010564328,-72.26178766473,7289.65626846755
0.755134,271,RX J0105.5-7221,Classical,01 04 35.52,-72 21 47.81,15.15,Be,,0,4687487900561970000,16.14768356129,-72.36346712225,7178.42936659469
0.131777,274,HD 6343,Classical,01 05 52.98,65 58 15.79,7.257,B8e,,207,525945447214106000,16.47078355676,65.97101881900,392.95545101853
0.079815,277,IPHAS J010707.68+625117.0,Classical,01 07 07.68,62 51 16.99,,B5V,,0,523266933811113000,16.78195211472,62.85471567284,4778.41881595924
0.20563,280,AzV 433,Classical,01 08 09.56,-72 15 56.81,14.38,Be,,0,4687510062586490000,17.03983912129,-72.26583764768,8040.23379532409
0.099146,281,IPHAS J010841.17+615511.8,Classical,01 08 41.17,61 55 11.78,,B6,,0,522637394687713000,17.17148378470,61.91993486654,3229.31490234161
0.416656,282,AzV 437,Classical,01 08 44.25,-73 14 50.32,13.54,Be,,0,4687154198765190000,17.18438338806,-73.24742682352,11309.05575523650
0.07052,286,IPHAS J010958.80+625229.3,Classical,01 09 58.80,62 52 29.32,,B3III,,0,523080841468370000,17.49497678484,62.87479462811,6700.54592130819
0.919293,287,XTE J0111-7317,Classical,01 11 08.40,-73 16 45.84,15.52,B1IVe,,0,4687174367933820000,17.78575259240,-73.27953537269,10082.48906601780
0.097648,288,EM* MWC 685,Classical,01 11 55.19,59 18 05.65,11.28,Be,,1,414169747974230000,17.97999695362,59.30158807222,2324.28100931256
0.079078,289,BD+60 180,Classical,01 12 11.16,61 19 33.11,9.25,B0pe,,2,522469890964141000,18.04646350355,61.32587714947,1145.54893986507
0.119975,290,IPHAS J011216.30+615051.2,Classical,01 12 16.30,61 50 51.22,,,,0,522612479572959000,18.06787318539,61.84753484761,3188.37553605158
0.236613,291,IPHAS J011234.21+630432.5,Classical,01 12 34.21,63 04 32.48,,B9,,0,523100048562994000,18.14239838116,63.07569939043,1568.79118197949
0.266067,292,IPHAS J011402.43+625735.3,Classical,01 14 02.43,62 57 35.32,,B1,,0,523049848983659000,18.50996493057,62.95982402721,3043.53199338009
0.367689,293,IPHAS J011543.99+660116.2,Classical,01 15 43.99,66 01 16.21,,B3IV,,0,525527186118144000,18.93304093383,66.02116247326,9147.47413086743
0.152431,294,IPHAS J011604.41+630926.7,Classical,01 16 04.41,63 09 26.71,,,,0,523148152193802000,19.01830694393,63.15739031554,3196.53228338442
0.067423,295,V764 Cas,Classical,01 17 26.29,57 37 55.49,6.891,B2IIIne,,359,413455718252376000,19.35957589720,57.63207669013,882.60878066936
0.00503,296,HD 7720,Classical,01 18 27.09,61 53 34.49,8.86,B5IIe,,169,510955908273310000,19.61287763536,61.89291453001,2635.25689002095
0.086439,298,HD 236689,Classical,01 18 33.08,58 22 30.50,9.47,B1.5Vpe,,2,413879197721080000,19.63778848922,58.37514374745,2697.28068399902
0.092667,299,BD+57 243,Classical,01 18 54.12,58 12 06.86,9.63,B0IVe,,2,413851336279382000,19.72545174407,58.20190155044,2900.39964032568
0.36449,300,IPHAS J011918.18+642233.8,Classical,01 19 18.18,64 22 33.82,,,,0,524734335158115000,19.82576777578,64.37596015606,3532.02066037049
0.264806,303,IPHAS J012158.75+642813.1,Classical,01 21 58.75,64 28 13.12,,B4V,,0,524814462067759000,20.49476621007,64.47023837666,5119.56300021517
0.023909,304,EM* AS 16,Classical,01 22 32.56,61 32 58.26,10.9,Bpe,,1,510890727848481000,20.63565421093,61.54951368393,2558.69352230801
0.247362,306,IPHAS J012320.11+635830.9,Classical,01 23 20.11,63 58 30.90,,B3V,,0,512699768076657000,20.83372005060,63.97518889409,6206.62532751766
0.089152,307,IPHAS J012325.80+642638.7,Classical,01 23 25.80,64 26 38.69,,,,0,512809719238996000,20.85747180596,64.44410212753,4914.14754538458
0.08229,308,IPHAS J012339.47+631544.2,Classical,01 23 39.47,63 15 44.21,,,,0,512639775973121000,20.91441095782,63.26227229757,5128.00615834456
0.128493,309,IPHAS J012339.76+635313.0,Classical,01 23 39.76,63 53 12.98,,B5V,,0,512698496766387000,20.91560482715,63.88691579965,6161.16844849901
0.188157,310,IPHAS J012358.07+652615.4,Classical,01 23 58.07,65 26 15.40,,B7,,0,525249250195430000,20.99186896846,65.43757434467,3514.03001723296
0.07815,311,EM* VES 704,Classical,01 24 01.04,58 50 36.10,11.16,Be,,1,413951769785832000,21.00430646193,58.84337778341,2657.74930891146
0.228868,312,IPHAS J012405.46+660100.0,Classical,01 24 05.46,66 01 00.01,,B6IV,,0,525395244723208000,21.02259481646,66.01666151187,5528.32251385532
0.121342,313,IPHAS J012416.76+633011.7,Classical,01 24 16.76,63 30 11.70,,B3,,0,512649156181543000,21.06977866934,63.50322673358,3677.17394761537
0.045528,315,BD+59 246,Classical,01 24 29.14,60 17 23.23,9.43,Be,,3,510247784123725000,21.12139154346,60.28978832425,1260.67258090084
0.103355,316,IPHAS J012540.54+623025.6,Classical,01 25 40.54,62 30 25.60,,B5V B5,,0,511058128493998000,21.41886102482,62.50712393505,3562.27378526245
0.192508,317,IPHAS J012609.29+651618.0,Classical,01 26 09.29,65 16 18.01,,B4III,,0,513233993288375000,21.53860827532,65.27163616381,4782.70587001223
0.201338,318,IPHAS J012634.69+641850.9,Classical,01 26 34.69,64 18 50.90,,B3,,0,512813808048886000,21.64446821904,64.31418487146,3397.15383410992
0.274603,319,IPHAS J012703.28+634333.3,Classical,01 27 03.28,63 43 33.31,,B3V,,0,512634828169783000,21.76349667279,63.72590696302,4745.86176956106
0.087627,320,BD+59 250,Classical,01 27 18.48,60 06 53.63,10.6,B2Ve,,4,510189887962768000,21.82696013220,60.11491128874,2583.66608985439
0.079184,321,IPHAS J012745.08+625154.3,Classical,01 27 45.08,62 51 54.29,,B3,,0,512568960550967000,21.93778516620,62.86508165030,3139.38145052549
0.246024,322,IPHAS J012751.32+655104.2,Classical,01 27 51.32,65 51 04.21,,B7V,,0,513366209560279000,21.96368519718,65.85113786051,8238.30049697106
0.054062,323,BD+58 247,Classical,01 29 24.35,59 05 57.38,10.04,B1e,,1,509298875537116000,22.35147157427,59.09925883282,1701.21659381074
0.130004,324,IPHAS J013000.21+631044.6,Classical,01 30 00.21,63 10 44.62,,,,0,512415166365924000,22.50082114772,63.17903439630,6076.09860718958
0.859972,325,EM* GGA 50,Classical,01 31 48.13,60 33 32.90,10.81,B2Ve,,1,509849662143716000,22.95093440050,60.55899817596,4741.29158214068
0.092576,326,IPHAS J013213.90+623717.2,Classical,01 32 13.90,62 37 17.18,,B4,,0,512318924735968000,23.05787715098,62.62145708403,5379.13850518142
0.361542,327,IPHAS J013245.71+645233.3,Classical,01 32 45.71,64 52 33.31,,B3V,,0,513172381975328000,23.19023167268,64.87589072969,9154.77185901527
0.079334,328,EM* AS 25,Classical,01 33 28.74,59 30 02.20,10.7,BVnne,,1,509358524039696000,23.36971495903,59.50059809728,2515.52641866491
0.232677,329,IPHAS J013422.61+624459.7,Classical,01 34 22.61,62 44 59.71,,B6,,0,512347134082394000,23.59406751877,62.74992394795,2987.93419080467
0.099042,330,BD+62 271,Classical,01 34 49.08,63 37 35.83,8.58,B8Ve,,76,512534257218663000,23.70446314780,63.62659733341,578.34837790368
0.070325,331,EM* AS 28,Classical,01 35 15.69,61 23 04.61,10.76,B2Vnne,,1,510003318894246000,23.81533509225,61.38461792627,3015.43384528150
0.597602,332,BD+60 274,Classical,01 35 37.69,61 16 49.30,10.66,B3IIIe,,0,509978579873632000,23.90687653881,61.28050691952,1021.94670289542
0.789042,332,BD+60 274,Classical,01 35 37.69,61 16 49.30,10.66,B3IIIe,,0,509978579881384000,23.90720776152,61.28015698110,2902.09996386212
0.285765,333,HD 9709,Classical,01 36 03.09,47 06 52.10,7.07,B9e,350,334,398832110513016000,24.01296943000,47.11442562466,255.72542704673
0.282948,334,HD 9612,Classical,01 37 22.22,74 18 03.44,6.589,B9Ve,270,179,559588819393454000,24.34286927576,74.30094173230,290.71512399269
0.108013,335,IPHAS J013739.40+613258.8,Classical,01 37 39.40,61 32 58.81,,,,0,510008988251177000,24.41411506204,61.54965224485,2705.38819860133
0.263817,337,IPHAS J013819.58+635306.0,Classical,01 38 19.58,63 53 06.00,,B3,,0,512874899662221000,24.58144523984,63.88504093289,5070.57033690974
0.077608,338,IPHAS J013825.56+635008.5,Classical,01 38 25.56,63 50 08.48,,,,0,512868126492808000,24.60646202909,63.83567530922,5268.50389393815
0.057046,339,IPHAS J013834.27+634841.3,Classical,01 38 34.27,63 48 41.29,,,,0,512867855915930000,24.64276491529,63.81148001382,6464.87236960522
0.138575,340,BD+62 285,Classical,01 39 05.68,63 27 46.34,8.85,B8Ve,,36,512472925084132000,24.77358530450,63.46288488478,239.62962201392
0.210962,341,IPHAS J013920.80+654338.7,Classical,01 39 20.80,65 43 38.71,,B6,,0,519134488078193000,24.83652414906,65.72741813695,3125.98440305542
0.062434,342,BD+62 287,Classical,01 40 21.62,63 06 51.89,9.07,B8Ve,,28,511707871149058000,25.09007792382,63.11439671940,686.43269879714
0.053793,343,BD+60 307,Classical,01 41 46.51,61 19 30.06,10.49,B2Ve,,0,511442339089542000,25.44376054158,61.32501619690,2730.46966443694
0.102361,344,BD+58 277,Classical,01 42 13.24,59 20 30.40,10.48,Be,,1,509484830435906000,25.55517907733,59.34175005747,4967.08921541921
0.112474,345,BD+62 292,Classical,01 42 14.09,63 36 26.88,10.55,B1pe,,2,512103111219426000,25.55864324475,63.60747845623,3216.80847553308
0.115639,346,IPHAS J014218.76+624733.5,Classical,01 42 18.76,62 47 33.50,,B5III,,0,511687083507589000,25.57810319172,62.79262512071,5288.62458936604
0.168194,347,IPHAS J014238.73+633753.1,Classical,01 42 38.73,63 37 53.11,,,,0,512102836341506000,25.66134091024,63.63146364363,2161.89712680968
0.203768,348,IPHAS J014244.86+623056.2,Classical,01 42 44.86,62 30 56.20,,B6,,0,511610804885728000,25.68679518969,62.51561890913,2871.56435444814
0.22283,349,IPHAS J014322.19+640118.5,Classical,01 43 22.19,64 01 18.52,,B7,,0,512141525407794000,25.84232921587,64.02178596056,3307.71161492677
0.421521,350,phi Per,Classical,01 43 39.64,50 41 19.43,4.09,B2Vpe,440,1592,405987526028673000,25.91532587527,50.68867108825,152.22742015902
0.042151,351,IPHAS J014401.85+640124.5,Classical,01 44 01.85,64 01 24.49,,,,0,512138776628721000,26.00773069301,64.02346302743,4974.11663836522
0.367395,352,Cl* NGC 654 STO 104,Classical,01 44 02.90,61 53 20.04,13.49,B0Ve,,0,511298711083211000,26.01221315634,61.88898168980,3169.79133075622
0.349174,353,Cl* NGC 654 STO 135,Classical,01 44 44.71,61 49 51.96,12.2,B1Ve,,0,511297718954872000,26.18610856712,61.83105599563,2941.43988507492
0.07923,354,IPHAS J014458.15+633244.0,Classical,01 44 58.15,63 32 44.02,,B7IV,,0,512109399052717000,26.24224925193,63.54557239549,3531.06380868545
0.237268,355,IPHAS J014458.27+625245.8,Classical,01 44 58.27,62 52 45.80,,,,0,511645400839522000,26.24264810999,62.87939670726,6642.00566463339
0.123407,356,BD+62 300,Classical,01 45 06.67,62 49 51.05,9.92,B1Vnpe,,1,511632966917620000,26.27777940376,62.83081340298,2655.55667044112
0.675519,357,Cl* NGC 663 G 159,Classical,01 45 11.65,61 10 22.40,,Be,,0,511241300263566000,26.29881013146,61.17302473576,489.87031878196
0.040541,358,V972 Cas,Classical,01 45 18.02,61 06 56.48,10.03,B3IIIe,,4,511239410478024000,26.32510642451,61.11568733706,2874.88919209839
0.345844,359,EM* GGA 90,Classical,01 45 18.31,60 58 09.19,12.02,Be,,0,511231679537036000,26.32647383762,60.96918184417,2569.88171614581
0.136965,360,IPHAS J014519.02+633559.1,Classical,01 45 19.02,63 35 59.10,,,,0,512110979600661000,26.32920824204,63.59978320758,3527.95496996242
0.378985,361,V973 Cas,Classical,01 45 37.77,61 07 59.20,12.1,Be,,1,511240200752235000,26.40758240477,61.13307860723,2804.51078190222
