#,name_BeSS,mag_BeSS,type_BeSS,_RAJ2000_BeSS,_DEJ2000_BeSS,_2CXO,_4XMM,_2SXPS,Flag_x,_RAJ2000_X,_DEJ2000_X,X_pos,Flux (s band),Flux (m band),Flux (h band),X_flux,Gamma,_RAJ2000_gaia,_DEJ2000_gaia,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,abs_BPmag,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,dist,HR_hms,HR_hm,HR_ms,Gflux,Flux (b band),LX,X-O-fluxratio,BP-RP,ebv,nH,main_type,main_id,Memberships,Class
745,lam Eri,4.249,B2IVne,77.28658333333334,-8.754080555555555,,J050908.8-084514,,XMM,77.28672611,-8.75397611,XMM,1.94255613893628e-14,1.4550604278791314e-14,6.910659605002081e-15,XMM,,77.2866002321029,-8.7540837763347,1.726,0.25,-2.276,0.1860000044107437,1.547,4510.0,2.283,4.243453,0.00341,4.117129,0.003447,4.385517,0.004538,274.778259,259.063232,295.600983,271.507721,258.868378,288.255219,-3.077782837536983,5.333000183105469,0.06499999761581421,4.135000228881836,0.050999999046325684,4.065000057220459,0.014000000432133675,3.6530001163482666,0.023000000044703484,05090877-0845147,4.854,0.204,4.832,0.076,4.713,0.02,274.778259,-0.6619615458606319,-0.3559876396449597,-0.14348167354095484,2.0339121833106833e-07,4.0886825273156196e-14,3.694450336441581e+29,2.010255192365435e-07,-0.26838799999999985,0.08340939504134853,0.5884292166464211,Be*,* lam Eri,"XMM,Gaia,2MASS,WISE",star
758,RX J0516.0-6916,15.0,Be,79.00041666666665,-69.2692,J051559.9-691609,J051559.9-691607,15241.0,CXO+XMM+XRT,78.999726611,-69.269337807,CXO,1.0645759879364e-14,2.6963034406945e-14,2.0564338811276e-13,CXO,1.14038,78.9997037211468,-69.2689471926707,1.682,0.026000000536441803,0.324,0.028999999165534973,0.08,1.149999976158142,0.966,15.155668,0.003229,15.100797,0.006849,15.206417,0.006272,13106.8623,10644.3516,16554.2793,,,,-0.4866966838920561,,,,,,,,,05155989-6916081,15.351,0.083,15.148,0.142,13.919,,13106.8623,0.6907834995321058,0.7681660367339095,0.4338685894410898,8.779023221555707e-12,2.43252182399069e-13,5.0009893118901825e+33,0.0277083425183107,-0.10562000000000005,0.7233485863399997,1.9566462060877612,HMXB,RX J0516.0-6916,"CSC,XMM,XRT,Gaia,2MASS",HMXB
761,[HP99] 946,14.4,O8e,80.124405,-69.532146,,J052030.0-693154,32670.0,XMM+XRT,80.12500111,-69.53191,XMM,1.0893650147990281e-15,5.761392264457695e-15,7.961484730542143e-14,XMM,,80.1244051465954,-69.5321459780848,1.814,0.02199999988079071,0.367,0.026000000536441803,0.0,0.0,0.828,14.386063,0.002887,14.367228,0.003872,14.341517,0.005443,13447.0811,11255.5938,15765.5508,13019.1943,11023.3662,16121.1162,-1.2759121206749349,,,,,,,,,05202986-6931556,14.372,0.059,14.211,0.07,14.276,0.099,13447.0811,0.8415379777389381,0.8650352300948535,0.6819723804556628,1.7835619464049297e-11,8.646560458467815e-14,1.8711178344501615e+33,0.0048479170997656786,0.02571100000000115,0.6598859269934637,1.8226373487993757,NIR,2MASS J05202986-6931556,"XMM,XRT,Gaia,2MASS",star
768,Cl* NGC 1893 CUF 3104,13.91,B1.5Ve,80.691452,33.416338,J052245.9+332458,,,CXO,80.691446313,33.416299979,CXO,2.3714016512052e-15,3.1918657933117e-15,8.4280659798215e-15,CXO,2.23009,80.6914520688244,33.4163375471769,-0.654,0.17299999296665192,-1.826,0.11900000274181366,0.58,6.150000095367432,1.285,17.296228,0.0059,17.490982,0.183887,15.996249,0.068092,6424.86621,4267.18115,8657.84668,4107.09766,3113.49316,5162.88184,3.451661557776104,,,,,,,,,,,,,,,,6424.86621,0.2047552187071166,0.45062228322343323,0.14747882432205217,1.2224249286232784e-12,1.3991333424338399e-14,6.911765428817723e+31,0.011445556366472126,1.4947329999999983,0.7945798903014493,5.257248621994909,YSO,CXOU J052245.9+332458,"CSC,Gaia",YSO
772,25 Ori,4.873,B1Vpe,81.18679166666666,1.8464444444444446,J052444.8+015046,J052444.8+015047,,CXO+XMM,81.186701721,1.846197351,CXO,2.7546774484586e-15,5.3031642869187e-16,1.5969529216708e-14,CXO,,81.186780770129,1.8464449765841,1.047,0.12600000202655792,0.433,0.08399999886751175,0.823,1470.0,1.025,4.64114,0.003824,4.602082,0.006485,4.647058,0.010803,341.688354,329.783173,355.489716,339.141052,327.401764,352.51236,-3.0660688834622167,4.3198854408264165,-0.0001728091322580945,3.553764169692993,-0.00042571177365458615,3.312000036239624,0.014000000432133675,2.7090001106262207,0.01899999938905239,05244482+0150472,5.369,0.027,5.417,0.027,5.355,0.02,341.688354,0.6587821094152916,0.935718619423604,-0.6771279043284629,1.4101243037088972e-07,1.925452309385847e-14,2.6902635477904558e+29,1.3654486376282846e-07,-0.04497600000000013,0.1088165357414868,1.0773353258397766,Be*,* psi01 Ori,"CSC,XMM,Gaia,2MASS,WISE",star
842,RX J0531.2-6609,14.4,B0.7Ve,82.80541666666666,-66.1181,,J053113.2-660707,91389.0,XMM+XRT,82.80524889,-66.11862806,XMM,2.251617426324361e-14,1.2590916461301118e-13,4.457437487697403e-12,XMM,,82.8047039374159,-66.1185577157389,1.61,0.026000000536441803,0.52,0.03099999949336052,0.118,3.609999895095825,0.936,14.880051,0.002928,14.785302,0.003755,14.953678,0.005805,18970.3613,14874.1523,23680.6328,14409.8428,11682.8594,22328.7305,-1.6050760116130771,,,,,,,,,,,,,,,,18970.3613,0.9355493880452063,0.9450579787372001,0.6965993214673972,1.1316001537357097e-11,4.605862826573657e-12,1.98364481596791e+35,0.4070221103601385,-0.1683760000000003,0.2393624763821959,1.1736845115570333,,,"XMM,XRT,Gaia",star
849,RX J0532.4-6535,,Be,83.10541666666666,-65.58579999999999,,,188271.0,XRT,83.10682,-65.58615,XRT,1.0783715831872543e-13,3.440906530424616e-14,4.149731617974447e-14,XRT,2.8489999771118164,83.1059754193217,-65.5856106278627,0.852,0.5740000009536743,-1.027,0.6179999709129333,1.529,1.4600000381469727,1.148,20.103907,0.025311,20.125443,0.073438,19.03479,0.041619,1172.04639,802.690674,1756.76355,6514.67139,5510.7251,7476.18408,9.780718992262427,,,,,,,,,,,,,,,,1172.04639,-0.5483126511625955,0.09338148831390802,-0.5162041644711983,9.207688060764445e-14,1.8374353980271604e-13,3.020670743972403e+31,1.9955447946339442,1.0906529999999997,0.13933713905693565,0.897117260616805,,,"XRT,Gaia",star
855,RX J0535.0-6700,14.873,B0Ve,83.77458333333331,-67.0044,,J053505.5-670015,156371.0,XMM+XRT,83.77322889,-67.00430889,XMM,4.51166559022783e-16,1.707241377039575e-14,9.609372499841864e-13,XMM,,83.7748899494471,-67.0043814842877,1.609,0.03200000151991844,0.565,0.026000000536441803,0.078,1.659999966621399,0.954,14.782597,0.002962,14.740006,0.004405,14.810704,0.005538,17862.2148,14015.832,23775.5391,16686.9375,13370.6865,22178.0645,-1.5196705380993887,14.156999588012695,0.0430000014603138,14.17199993133545,0.02800000086426735,13.380000114440918,,9.746999740600586,,05350598-6700157,14.876,0.047,14.783,0.078,14.463,0.097,17862.2148,0.9641813350386195,0.9650874333800451,0.9485074909874022,1.2378687456572255e-11,9.78460830313605e-13,3.736076561360067e+34,0.07904398860915643,-0.07069800000000015,0.29403303700084865,1.345853019437016,HMXB,RX J0535.0-6700,"XMM,XRT,Gaia,2MASS,WISE",HMXB
856,V1230 Ori,9.736,B8IVve,83.83629166666665,-5.362330555555555,J053520.7-052144,J053520.8-052144,,CXO+XMM,83.836386478,-5.362292948,CXO,1.1639846351661e-13,2.1958500437641e-13,5.5042316172649e-13,CXO,2.63861,83.8363350938094,-5.3623181505193,3.064,0.027000000700354576,-1.425,0.023000000044703484,0.22,70.0999984741211,1.975,9.460669,0.002836,9.694418,0.003521,8.97233,0.004121,403.382172,398.489655,408.80368,404.166901,399.226227,408.820282,1.6658344995443546,,,,,,,,,05352071-0521443,8.067,0.026,7.604,0.034,7.38,0.023,403.382172,0.24192022788177722,0.4296553879739874,0.3071179112082249,1.6651209990436651e-09,8.8640662961951e-13,1.726108547875747e+31,0.0005323376680304934,0.7220880000000012,3.3043884016906335,1.7011311733903787,Orion_V*,V* V1230 Ori,"CSC,XMM,Gaia,2MASS",YSO
857,43 Ori,5.08,O9.5Vpe,83.84541666666665,-5.416061111111111,J053522.8-052457,J053522.9-052458,,CXO+XMM,83.845378633,-5.416021151,CXO,4.4162008355795e-13,1.2270947676722e-13,1.327735542495e-13,CXO,3.96529,83.8454218326117,-5.4160646200279,1.089,0.16899999976158142,2.394,0.13699999451637268,1.433,4570.0,2.614,5.001814,0.003402,4.963159,0.002989,4.967601,0.004421,333.819092,315.059113,360.656494,332.793579,312.146271,356.570465,-2.6543968575390293,,,,,,,,,05352289-0524578,4.912,0.037,4.923,0.063,4.837,0.021,333.819092,-0.6190705464556406,0.03939235197824688,-0.5651141269420156,1.0115510326814261e-07,6.9710311457467e-13,9.296534249178852e+30,6.891428035289376e-06,-0.004442000000000057,3.303624043797228,1.6911819656871683,SB*,* tet02 Ori A,"CSC,XMM,Gaia,2MASS",star
858,RX J0535.6-6651,13.8,BIIIe,83.920304,-66.864928,,J053540.7-665152,156595.0,XMM+XRT,83.91975806,-66.86462806,XMM,7.63651655222747e-15,2.5848432813134215e-14,2.143682743354028e-14,XMM,,83.920304391906,-66.86492832972,2.357,0.3149999976158142,-0.502,0.7110000252723694,0.714,3.6500000953674316,1.328,17.837206,0.004064,14.920849,0.012369,15.112557,0.006445,2569.38208,1815.83337,3536.65771,2513.86963,1967.62915,3944.60449,2.871705545820209,15.315055914878846,-0.008368724646088413,15.058506672859192,-0.01750475531194085,,,,,05354101-6651535,15.152,0.052,15.099,0.115,15.736,,2569.38208,-0.2193687574226892,-0.09329768635257106,0.5438836434301424,7.427300542116447e-13,5.4921776798901965e-14,4.339140053587803e+31,0.07394581178918032,-0.1917080000000002,0.26657378539075954,1.2871323186548387,HMXB,RX J0535.6-6651,"XMM,XRT,Gaia,2MASS,WISE",HMXB
892,V725 Tau,9.19,O9.7IIe,84.72737499999998,26.315786111111112,J053854.5+261856,J053854.5+261857,65552.0,CXO+XMM+XRT,84.72741721,26.31572487,CXO,6.5225263551633e-14,2.3148970604343e-13,2.9003733465433e-12,CXO,0.561029,84.7273953827633,26.3157880424372,-0.59,0.03099999949336052,-2.88,0.01600000075995922,0.123,25.200000762939453,1.285,8.601999,0.002923,8.987547,0.003169,8.010447,0.005722,1793.03674,1721.05737,1869.33618,1765.41187,1706.14099,1831.27576,-2.2803989425565696,6.828999996185303,0.01899999938905239,6.63100004196167,0.014000000432133675,6.172999858856201,0.014000000432133675,5.210999965667725,0.035999998450279236,05385458+2618568,8.368,0.021,8.272,0.026,8.157,0.027,1793.03674,0.8143842520099954,0.8521712462157414,0.5603507053206777,3.672094066287034e-09,3.197088316138363e-12,1.2300838535491977e+33,0.0008706444493049266,0.9771000000000001,0.9716542289936401,4.6382588166225345,HMXB,HD 245770,"CSC,XMM,XRT,Gaia,2MASS,WISE",HMXB
914,AX J0544.1-7100,15.235,Be,86.02158333333333,-71.0140611111111,,,154946.0,XRT,86.02168,-71.01444,XRT,5.823042717235645e-14,1.0599777910268756e-14,7.232709269715153e-15,XRT,3.6040000915527344,86.0216814644681,-71.0141061118522,1.979,0.029999999329447746,0.776,0.03099999949336052,0.0,0.0,0.932,15.307679,0.007674,15.332313,0.016615,15.240456,0.033127,10636.3711,8598.00684,13006.1172,7028.52051,6503.26221,7997.27979,0.19834559331824408,14.411289759635926,-0.005236055652148865,14.278340285301208,-0.01208610660983503,11.956000328063965,0.11900000274181366,9.960000038146973,0.4959999918937683,05440522-7100507,15.133,0.063,15.025,0.088,15.168,0.193,10636.3711,-0.8098229779571257,-0.1888165462601859,-0.6920021407013226,7.632060383794954e-12,7.606291435234036e-14,1.02982073413154e+33,0.009966235921540095,0.09185699999999919,0.4010265298064574,3.0219965372967277,HMXB,RX J0544.1-7100,"XRT,Gaia,2MASS,WISE",HMXB
926,V1167 Tau,8.48,B1Vnne,88.37958333333331,25.74224166666667,,,188632.0,XRT,88.37839,25.74293,XRT,1.834174800445552e-13,9.92998993760827e-14,2.2394038415277283e-13,XRT,,88.3795921555542,25.7422435412443,-0.813,0.03999999910593033,-3.655,0.026000000536441803,0.166,34.29999923706055,1.204,8.266228,0.003038,8.384643,0.004857,7.979243,0.00574,1081.59998,1042.21265,1119.92969,1089.23914,1041.19019,1139.198,-1.7856903528348376,6.888999938964844,0.017999999225139618,6.539000034332275,0.008999999612569809,5.877999782562256,0.014999999664723873,5.1579999923706055,0.032999999821186066,05533110+2544321,7.521,0.02,7.361,0.029,,,1081.59998,-0.1160092660049583,0.38559700361592936,-0.2975324008762797,5.002904327587746e-09,5.066577635734107e-13,7.0933232311842225e+31,0.00010127272687976951,0.4054000000000002,1.206852295121496,4.802824775317996,Be*,HD 248753,"XRT,Gaia,2MASS,WISE",star
942,HD 42054,5.843,B4IVe,91.76529166666664,-34.31202222222222,,J060703.6-341843,,XMM,91.76529389,-34.31201889,XMM,3.2801762738400227e-13,5.448444590477093e-13,1.2812167653351715e-12,XMM,,91.7652895330749,-34.3120221780906,2.009,0.04800000041723251,-0.203,0.052000001072883606,0.463,321.0,1.167,5.763813,0.002928,5.708571,0.003475,5.801548,0.005652,290.069092,286.009949,295.045868,290.951111,286.000305,296.172119,-1.6039362774333972,6.570000171661377,0.029999999329447746,5.664000034332275,0.017999999225139618,4.985000133514404,0.014000000432133675,4.238999843597412,0.02199999988079071,06070367-3418433,5.866,0.02,5.838,0.031,5.699,0.02,290.069092,0.18957276265374734,0.40325718352423806,0.24840903853448615,5.014044658785308e-08,2.154078851766883e-12,2.169033279235305e+31,4.296090279117549e-05,-0.09297700000000031,0.03832192420744868,0.32710497092713053,Em*,HD  42054,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
972,PZ Gem,6.64,O9pe,96.81575,14.889227777777778,,J062715.8+145321,,XMM,96.81583889,14.88927306,XMM,1.4307170839018406e-15,2.0325519370535057e-14,1.1692948394683434e-13,XMM,,96.8157433633803,14.8892258093494,-0.715,0.04100000113248825,-0.519,0.03200000151991844,0.268,81.9000015258789,1.297,6.552404,0.013259,6.675784,0.032446,6.314524,0.041584,864.045959,837.16803,892.932007,855.646912,832.862732,884.268982,-3.0069002170776287,5.429999828338623,0.028999999165534973,4.989999771118164,0.03400000184774399,4.252999782562256,0.014000000432133675,3.634999990463257,0.023000000044703484,06271577+1453212,5.906,0.023,5.761,0.021,5.534,0.017,864.045959,0.6862512392553793,0.7038283650245208,0.8684775202826897,2.425223667330066e-08,1.3868572040127125e-13,1.2391022372179746e+31,5.718471342230907e-06,0.3612600000000006,0.6853450979604855,4.50375714027298,Be*,HD  45314,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
985,Cl* NGC 2244 PS 26,11.41,B7Ve,97.87395833333332,4.9137361111111115,J063129.7+045449,,,CXO,97.873770138,4.913627802,CXO,1.4575283692503e-15,7.3909284947018e-16,2.0800238499891e-15,CXO,,97.8740061823048,4.9136508824444,-2.091,0.017000000923871994,0.037,0.014999999664723873,0.086,8.510000228881836,1.094,12.281327,0.003232,12.460751,0.004945,11.9376,0.006815,1436.35986,1403.54358,1475.99744,1424.07202,1392.07227,1461.02356,1.6744347000748636,8.090999603271484,0.013000000268220901,6.997000217437744,0.008999999612569809,3.8580000400543213,0.013000000268220901,2.1059999465942383,0.01899999938905239,06312975+0454491,11.449,0.024,10.887,0.025,9.69,0.021,1436.35986,-0.02726374689928663,0.4756564354984371,-0.32706390781320266,1.2393175442768753e-10,4.27664506870958e-15,1.0559210211033608e+30,3.450806525300135e-05,0.5231510000000004,1.9095156560643958,6.004044798671034,Em*,EM* GGA  395,"CSC,Gaia,2MASS,WISE",star
987,Cl* NGC 2244 JOHN 33,12.006,B6Vne,98.06449999999998,4.922280555555556,J063215.4+045520,,,CXO,98.064556095,4.922444249,CXO,1.3185793271516e-15,1.5842343514964e-15,3.7943451005725e-15,CXO,,98.0645118867626,4.9223311857655,-1.731,0.020999999716877937,0.193,0.019999999552965164,0.127,18.299999237060547,1.169,11.884101,0.002774,12.065364,0.00299,11.553444,0.003867,1528.08008,1481.98999,1579.31177,1532.3396,1485.5177,1573.26001,1.144633428439061,10.694999694824219,0.010999999940395355,10.845999717712402,0.00800000037997961,10.479000091552734,0.22699999809265137,7.800000190734863,,06321548+0455203,11.148,0.021,10.998,0.021,10.958,0.023,1528.08008,0.13312084292979354,0.41090975205841185,0.09151638849536159,1.7867878793807534e-10,6.6971587792205e-15,1.8714771615824403e+30,3.7481554786131256e-05,0.5119199999999999,2.0354768404938017,6.0067378964351485,YSO,2MASS J06321548+0455203,"CSC,Gaia,2MASS,WISE",YSO
990,HD 259440,9.12,B0pe,98.24687499999999,5.8003277777777775,,J063259.2+054801,675.0,XMM+XRT,98.24690111,5.80035306,XMM,7.701624663341354e-16,2.6316987264511964e-14,2.843548879254699e-13,XMM,1.4470000267028809,98.246902531944,5.8003224321778,-0.026,0.019999999552965164,-0.428,0.01600000075995922,0.102,10.600000381469727,1.095,8.879788,0.002817,9.236007,0.003334,8.30983,0.003996,1772.59619,1685.99353,1865.72314,1745.96021,1699.03247,1814.52148,-2.0070420575060943,6.714000225067139,0.02199999988079071,6.0970001220703125,0.010999999940395355,5.340000152587891,0.014999999664723873,4.5289998054504395,0.03200000151991844,06325925+0548012,7.64,0.023,7.39,0.049,6.966,0.02,1772.59619,0.826053348901233,0.8305801756376008,0.9431344771238817,2.8431396879329367e-09,3.1144203765631603e-13,1.171112354770124e+32,0.00010954158846931134,0.9261770000000009,0.8334687561558747,5.599022119061666,HMXB,HESS J0632+057,"XMM,XRT,Gaia,2MASS,WISE",HMGB
1001,15 Mon,4.64,B1Ve,100.24441666666665,9.895755555555555,J064058.6+095345,J064058.6+095345,,CXO+XMM,100.244447233,9.895839415,CXO,1.1862939537274e-12,7.5413958016322e-14,2.3111179863779e-14,CXO,6.25489,100.2444125742394,9.8957677819418,0.903,1.1390000581741333,-6.446,1.062999963760376,5.228,37400.0,5.06,4.543516,0.005539,4.513306,0.003104,4.873792,0.003986,3974.51758,2162.58057,6336.07715,4215.17432,2387.38159,5894.33203,-8.483116111429657,6.186999797821045,0.03400000184774399,5.10099983215332,0.01600000075995922,5.564000129699707,0.017999999225139618,5.335999965667725,0.21199999749660492,06405866+0953447,5.202,0.023,5.322,0.021,5.34,0.021,3974.51758,-0.9640242272009464,-0.530857193178377,-0.8804573430753914,1.5427906485907794e-07,1.284819091607501e-12,2.4289162106178807e+33,8.327890065843247e-06,-0.36048599999999986,1.5896437087539703,4.043231366853134,Be*,*  15 Mon,"CSC,XMM,Gaia,2MASS,WISE",star
1046,19 Mon,4.99,B1Ve,105.72824999999999,-4.239233333333333,,J070254.7-041422,,XMM,105.728115,-4.23954889,XMM,6.519313942032517e-16,1.5256246468301237e-15,2.4181597890057452e-15,XMM,,105.7282385547149,-4.2392321149665,-4.02,0.11400000005960464,2.267,0.13099999725818634,0.783,706.0,1.221,4.92408,0.003864,4.826459,0.007523,5.088899,0.010654,377.380829,358.184357,396.275452,370.09552,350.739471,389.366364,-3.057440170837907,5.764999866485596,0.02800000086426735,5.372000217437744,0.017000000923871994,5.635000228881836,0.014000000432133675,5.61299991607666,0.04100000113248825,07025476-0414212,5.389,0.029,5.476,0.026,5.498,0.02,377.380829,0.05235392197222118,0.2263143832267933,0.4012265292663854,1.0866292663821018e-07,4.595715830039121e-15,7.832755002498716e+28,4.229331909438086e-08,-0.2624399999999998,0.7353534470194145,5.700574081557143,PulsV*bCep,*  19 Mon,"XMM,Gaia,2MASS,WISE",star
1080,HD 57682,6.403,O9Ve,110.50854166666664,-8.979380555555556,,J072202.0-085845,,XMM,110.50856111,-8.97935306,XMM,1.6416822663572608e-14,8.40350789163546e-14,5.045725736531329e-14,XMM,,110.5085608644748,-8.9793795342794,9.659,0.06700000166893005,13.159,0.06300000101327896,0.516,427.0,1.14,6.374717,0.002798,6.26368,0.003119,6.542042,0.003864,1110.86255,1016.01111,1208.8374,1106.11145,1024.48401,1216.72131,-3.9646216292253955,7.119999885559082,0.017000000923871994,7.0279998779296875,0.00800000037997961,6.942999839782715,0.014999999664723873,5.269000053405762,0.06300000101327896,07220205-0858457,6.811,0.029,6.966,0.065,6.939,0.024,1110.86255,-0.3312896617014159,-0.24966345651635594,0.6731406293884813,2.856449811369859e-08,1.509091589452405e-13,2.2286299256245698e+31,5.283102064127269e-06,-0.27836200000000044,0.36429476030700914,4.0477482800700715,Star,HD  57682,"XMM,Gaia,2MASS,WISE",star
1116,BN Gem,6.921,O8Vpev,114.273875,16.904249999999998,,J073705.7+165415,,XMM,114.27391194,16.90427611,XMM,1.2300848201212371e-14,8.092051371138181e-15,1.4675941430163184e-14,XMM,,114.2738855802236,16.9042500910696,-1.076,0.06300000101327896,-1.876,0.05700000002980232,0.386,123.0,0.966,6.69375,0.004805,6.619261,0.009533,6.749847,0.018133,1729.47021,1606.20569,1936.28308,1787.72253,1628.7854,1943.0813,-4.570304428617932,6.747000217437744,0.023000000044703484,6.51800012588501,0.012000000104308128,6.21999979019165,0.014999999664723873,5.572000026702881,0.04399999976158142,07370572+1654153,7.044,0.032,7.071,0.027,6.965,0.021,1729.47021,-0.16302101748322895,0.2891730560740815,-0.20638540464253707,2.1291849993033506e-08,3.5068841002513736e-14,1.2553050962170764e+31,1.6470546718104783e-06,-0.1305860000000001,0.03581525640238259,0.42186317002344575,Be*,HD  60848,"XMM,Gaia,2MASS,WISE",star
1143,V392 Pup,5.87,B7Ve,116.54391666666665,-37.93366944444444,,J074610.5-375601,,XMM,116.54393806,-37.93366694,XMM,1.6366851640161682e-15,2.6474060661466847e-15,2.236992568837477e-16,XMM,,116.5439342433651,-37.933677654418,-17.898,0.09200000017881393,16.9,0.11900000274181366,0.837,884.0,1.745,5.846953,0.002851,5.786695,0.003098,5.922387,0.004466,199.040405,195.12413,202.549164,198.492279,194.882019,202.095169,-0.7080112334892696,6.139999866485596,0.020999999716877937,6.085999965667725,0.008999999612569809,6.196000099182129,0.014999999664723873,6.105999946594238,0.05000000074505806,07461054-3756011,6.03,0.019,6.1,0.04,6.107,0.018,199.040405,-0.9007499316897887,-0.8441720301311451,0.23592422472574087,4.64442760588979e-08,4.507790487046601e-15,2.1372135727799787e+28,9.70580417989525e-08,-0.1356919999999997,0.5730602674275053,4.175178845182083,Be*,HD  63215,"XMM,Gaia,2MASS,WISE",star
1161,CD-29 5159,10.71,B0Ve,118.92704166666665,-29.564883333333334,,,48196.0,XRT,118.9272,-29.5649,XRT,5.229340421725448e-13,5.159386627790464e-13,2.591189216727591e-12,XRT,1.2239999771118164,118.9270353724686,-29.564871211169,-2.654,0.010999999940395355,2.892,0.014999999664723873,0.107,20.399999618530273,1.093,9.938587,0.002812,10.271199,0.002965,9.411093,0.00435,3356.76245,3202.38965,3516.26685,3289.37744,3152.10547,3408.22339,-2.3584040418008065,8.12600040435791,0.014000000432133675,7.833000183105469,0.008999999612569809,8.053000450134277,0.019999999552965164,7.261000156402588,0.125,07554248-2933535,9.694,0.022,9.516,0.024,9.309,0.021,3356.76245,0.4276281080786451,0.6678999495437764,-0.006733625169047471,1.0722069001540483e-09,3.6300619216791823e-12,4.895048030703248e+33,0.0033855983590085426,0.860106,0.8341174545174793,4.679463527416857,Em*,CD-29  5159,"XRT,Gaia,2MASS,WISE",HMXB
1168,V374 Car,5.81,B2IVnpe,119.71062499999998,-60.82446111111111,J075850.5-604927,J075850.5-604928,,CXO+XMM,119.71065111,-60.82446694,XMM,6.942194989533714e-15,2.5587069096489612e-14,7.432002232945347e-14,XMM,,119.7106289304518,-60.8244612388963,-4.661,0.07699999958276749,11.226,0.06300000101327896,0.5,303.0,1.221,5.805288,0.002865,5.74743,0.003556,5.84821,0.004632,405.915894,396.622925,414.40741,402.334747,394.415771,409.665039,-2.294750284196102,6.800000190734863,0.026000000536441803,5.890999794006348,0.010999999940395355,4.7820000648498535,0.014999999664723873,3.8480000495910645,0.019999999552965164,07585054-6049279,5.558,0.023,5.495,0.023,5.359,0.018,405.915894,0.3911187397258731,0.48778272430328473,0.5731723305405775,4.8261209054528045e-08,1.068492864154768e-13,2.1069073940365122e+30,2.213978648872076e-06,-0.10078000000000031,0.17260971838818434,1.2418266201111108,Be*,HD  66194,"CSC,XMM,Gaia,2MASS,WISE",star
1270,QR Vel,10.1,B2Vne,140.49341666666663,-51.17650555555555,,,183048.0,XRT,140.49305,-51.1765,XRT,1.063534023517214e-13,5.757838429175101e-14,1.2985033799839246e-13,XRT,,140.4934230478602,-51.1764994711292,-4.698,0.02199999988079071,2.691,0.024000000208616257,0.153,24.200000762939453,0.863,10.047013,0.00416,10.232986,0.006976,9.69089,0.01147,1943.77368,1867.34961,2008.54883,1956.21985,1897.87769,2015.76599,-1.2102424859527972,8.491000175476074,0.012000000104308128,8.194999694824219,0.00800000037997961,7.340000152587891,0.017000000923871994,6.515999794006348,0.07800000160932541,09215842-5110353,9.054,0.03,8.859,0.055,8.609,0.021,1943.77368,-0.11600926600495838,0.38559700361592925,-0.2975324008762797,9.703048401930351e-10,2.937821246418649e-13,1.3283681962771146e+32,0.0003027730177903875,0.5420960000000008,1.9110849949037139,9.356400584141117,Be*,HD 298369,"XRT,Gaia,2MASS,WISE",star
1330,HD 90563,9.86,B2Ve,156.4685833333333,-58.785313888888886,,J102552.5-584706,,XMM,156.46885,-58.78509889,XMM,3.9666196242989575e-19,2.2508610861595177e-15,1.0974915751049154e-13,XMM,,156.468583558498,-58.785313933872,-7.184,0.014000000432133675,3.173,0.014000000432133675,0.099,11.899999618530273,0.949,9.979592,0.00291,10.258067,0.003447,9.497045,0.004217,2458.85352,2365.59595,2551.10156,2405.03931,2346.53003,2462.60229,-1.695596287551787,7.7230000495910645,0.014000000432133675,7.329999923706055,0.00800000037997961,6.401000022888184,0.017999999225139618,5.519000053405762,0.039000000804662704,10255244-5847072,8.827,0.029,8.57,0.029,8.194,0.021,2458.85352,0.9597991178349882,0.9598060587067291,0.9996476085754633,1.0324679943924868e-09,1.1200041525861349e-13,8.103761583354433e+31,0.0001084783410884475,0.7610220000000005,2.149852130859125,12.663417486674426,Em*,HD  90563,"XMM,Gaia,2MASS,WISE",$\gamma$ Cas analog
1373,HD 303296,9.5,B1Ve,160.6043333333333,-59.15680277777778,J104224.9-590924,,,CXO,160.604073174,-59.15670916,CXO,2.0977268070969e-15,5.2400636711132e-16,0.0,CXO,,160.604316662075,-59.1568049243917,-7.448,0.04100000113248825,2.875,0.035999998450279236,0.344,130.0,1.504,9.559617,0.002822,9.568877,0.003103,9.473685,0.003938,1912.49695,1774.19983,2047.6637,1784.50671,1683.61023,1909.36365,-1.839126756123763,9.508000373840332,0.014000000432133675,9.579999923706055,0.00800000037997961,8.958000183105469,,3.746999979019165,0.04899999871850014,10422504-5909244,9.406,0.022,9.445,0.023,9.487,0.025,1912.49695,-0.9924004453810111,-0.9625472630444672,-0.6002595746460178,1.5200805349549265e-09,2.62173317420822e-15,1.1476030647578346e+30,1.7247330742814622e-06,0.09519200000000083,3.9934903203802348,11.800549320897105,Star,HD 303296,"CSC,Gaia,2MASS,WISE",star
